recording_id,song_title,artist,artist_id,musicbrainz_tags,target_genre
85caa26a-89ae-4046-a6ae-4525f48f5ea6,Just the Way It Goes,Red Rider,a22d8a5d-1ca1-43cf-85a6-07f64a18273d,"pop/rock, contemporary pop/rock",Pop
46b590a7-1679-46e7-8c4a-ad092e597a89,Whipping Boy,Red Rider,a22d8a5d-1ca1-43cf-85a6-07f64a18273d,"pop/rock, contemporary pop/rock",Pop
a14b5610-e6ef-40ce-b248-03bc6f18daeb,La De Da,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
5cd75434-9073-409f-9485-5b7a13e1b143,One,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
97cb74b4-9a0f-4669-9f9d-9093fe62e537,Puppet,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
6eea1397-bc80-4f67-b166-ebc62780390c,Drift Away,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
25f7b65f-d430-41e7-826a-7c3eb019b948,No No Song/Skokiaan,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
c09ff831-ee65-46ab-a007-2230d7940806,Without Understanding,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
d41e9f54-6494-44fc-98e1-b06fa4fa8a8e,I Was Walkin’,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
c3bfcbcc-3007-439d-aaad-33be41b9ac42,I’ll Be Fine Anywhere,Ringo Starr,300c4c73-33ac-4255-9d57-4e32627f5e13,"pop/rock, contemporary pop/rock",Pop
db1046c6-3e91-428e-8629-fe3a48b11cd1,I Love the Sound of Crashing Guitars,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"rock, pop, power pop, pop rock, rock_pop rock_pop",Pop
bc78821c-e330-4d7e-b74f-af5292f22d7a,Do You Wanna Go the Whole Way?,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"rock, pop, power pop, pop rock, rock_pop rock_pop",Pop
f7470b92-f085-4e86-a913-cabb76c93480,Lies,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"rock, pop, power pop, pop rock, rock_pop rock_pop",Pop
4ef66885-41c3-4e50-944a-677e742b6611,The First Girl on the Moon,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"rock, pop, power pop, pop rock, rock_pop rock_pop, pop/rock",Pop
2885502b-c535-4a20-b3a1-10b7fd8e249f,Happy Together,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"pop, pop rock, pop/rock",Pop
3c563213-cd0a-4202-ab9b-78d28ea8d3e1,Place Your Love,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,"rock, pop, power pop, pop rock, rock_pop rock_pop",Pop
2c9e1762-bb7f-44c9-bcfe-5287d29f35ef,Out in Space,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
a393f7d3-e3ff-439f-8b1c-68b4cdc2c4b5,Force of Life,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
b815028a-dde1-4ce7-95c2-1e9f2da02763,All the Children Shall Lead,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
09aedc6f-a548-44b0-a0b0-8e78f143e714,Astrogirl’s Dilemma,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
dba49aa7-8786-42f3-88c7-4f261606bc7d,Spooky,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
30111f49-6e3a-4859-afa6-e62cc16a9e02,Space Seed,S.P.O.C.K,60497e76-7587-42b6-9cc5-f9882fdf1e90,synthpop,Pop
230472d2-8419-470b-ba56-0757cbdd3864,Zukunft,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
7fce603c-d351-4ccd-8f98-8a4d0780d553,Mittelerde,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
89047cc3-0acc-4f85-ac9c-f7427d53aca1,Willkommen,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
8eba5196-bb0c-46a2-8ab3-c9ff6e50dfbd,Vergangenheit,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
b966aa54-9eff-43ba-8989-c8e610e3f3bf,Dreiklang,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
56fe6b99-c210-4b2c-93ec-0549f05199cf,Einklang,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
2bbeee97-f2d6-4798-8989-df3c516f0637,Stille,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
bf7bc744-fd04-48e7-92fc-3f95e030ee59,Ausklang,Schiller,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,"synthpop, chillout",Pop
51516a9b-8740-463a-af6c-3c54ebe4ce4b,The Last Days of Rome,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
d8b41943-8127-4dad-b219-b2c44fb031f6,City,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
13b46426-eefa-4885-8b7c-bc6421e49851,It's All Lies,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
0fce449b-1d43-42b8-812a-e0ebb600f0d3,One Grain of Sand,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
07eb0ee6-f8b6-4db5-8470-7ca1700eb29b,Whateverman,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
d3c92ac7-8902-48bd-82be-5f6547049b8f,Christmas Everyday,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
637b7ae3-5ac6-4275-8a68-9c830215870b,Lost at Sea,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
2916747d-62da-4254-a852-3d91a5a1f8a1,Vaguely Melancholic,Snog,d7a2ea77-0850-4480-8964-246c0a3d6efe,"electronic, synthpop, industrial",Pop
e777ec0d-2e87-4fe6-9712-7cf2d1d1ee67,Hearing in Colour,Sophie Ellis‐Bextor,c4b87e45-c07a-460f-9c58-8d15328e2964,dance-pop,Pop
215834cb-775b-4d95-aba2-32fcdaf1b0fb,Love It Is Love,Sophie Ellis‐Bextor,c4b87e45-c07a-460f-9c58-8d15328e2964,dance-pop,Pop
4112ba46-1330-4717-898a-a1d101d56cb0,He’s a Dreamer,Sophie Ellis‐Bextor,c4b87e45-c07a-460f-9c58-8d15328e2964,"pop, pop rock, chamber pop",Pop
38228d66-277d-4c6d-9673-0313beb2c06d,Lost in the Sunshine,Sophie Ellis‐Bextor,c4b87e45-c07a-460f-9c58-8d15328e2964,"pop, pop rock, sophisti-pop",Pop
b7ec106d-3bf7-4ae2-9421-738f42d0e573,Beyond the Universe,Sophie Ellis‐Bextor,c4b87e45-c07a-460f-9c58-8d15328e2964,"pop, synth-pop, pop rock",Pop
b345fe77-f504-44a3-bc5f-9ff925ff14ac,Heartbreak in This City,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
1404706b-cc75-43aa-8c8d-ba4449b74072,Neon Blue (7th Heaven radio edit),Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
ec728c61-9ee5-46fe-925e-1f4024573110,Tears on the Dancefloor (DJ David Strong 7th Heaven medley),Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
67e00aa1-3712-419f-8239-6816a89cb2b6,Beautiful Battlefield,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,"electropop, europop",Pop
4e780998-aae6-48c3-86f2-d4d805e8df9f,A Hundred Years of Winter,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,electropop,Pop
eafb1df2-36a0-41dd-b7c8-7e98a63d44a0,Tragedy,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
d7561d23-5a6c-4b9c-8871-00bf27315091,I Will Love Again,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
3cf66605-10fd-4494-9ffd-e6787a5b0174,Summer of Love,Steps,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,dance-pop,Pop
41b4f48c-9210-42ef-b5c4-98aa9fb6c43d,I will ж My will,Swinging Popsicle,06e3e0fa-572f-4dab-8f56-8fa062731a9b,"pop, j-pop, indie pop",Pop
917c6162-3b0a-4bb0-943c-a90824465610,rainbounds,Swinging Popsicle,06e3e0fa-572f-4dab-8f56-8fa062731a9b,"pop, j-pop, indie pop",Pop
383f8e1e-1017-426c-abd8-6cbf5d3ba4fb,雨音 ~I wish you were here~,Swinging Popsicle,06e3e0fa-572f-4dab-8f56-8fa062731a9b,"pop, j-pop, indie pop",Pop
6bb825da-8800-455b-a3a3-29d7af7950b4,Chocolate Soul Music,Swinging Popsicle,06e3e0fa-572f-4dab-8f56-8fa062731a9b,"pop, j-pop, indie pop",Pop
2d865a50-acbd-46ed-9323-27009de9dc0a,殘像とノイズ,Swinging Popsicle,06e3e0fa-572f-4dab-8f56-8fa062731a9b,"pop, j-pop, indie pop",Pop
d4b25d4a-29c1-4852-8fd3-586e8d7a77fe,I’ll Wait (E-Smoove Hot mix),Taylor Dayne,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,synthpop_house_electronic,Pop
b9d3a268-08d6-4772-8b8f-bc1fa2bea67d,I'll Be Your Shelter,Taylor Dayne,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,synthpop_house_electronic,Pop
b3120c68-a05d-4b87-9518-22f79cb38bea,Heart of Stone,Taylor Dayne,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,synthpop_house_electronic,Pop
c2f0f7f9-8aea-47bf-94fc-a0625dc7739e,Say a Prayer (Vission Lorimer mix),Taylor Dayne,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,synthpop_house_electronic_synthpop_house,Pop
637edd59-9173-4214-b669-0955ebffd6e5,Say a Prayer (Morales mix),Taylor Dayne,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,synthpop_house_electronic,Pop
a47f30f9-53f4-4222-8b38-934f818b41d1,The Black Dog,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"pop, synth-pop, pop rock, chamber pop",Pop
f40d709b-4e48-4e40-ab6b-4a02ec39498c,You Need to Calm Down,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,electropop,Pop
0ac1a42e-298d-41d6-b08f-817f27c730a3,imgonnagetyouback,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"pop, synth-pop, pop rock, alternative pop",Pop
efe3d337-3729-4cb1-836d-936c2bdc2fcd,Peter,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"pop, synth-pop, pop rock, alternative pop",Pop
2d68666c-9358-4a2d-b1ff-4e95fa11bb3e,Message in a Bottle (Fat Max G remix) (Taylor’s version),Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"electronic, electropop",Pop
3ccf8a2b-5255-4e62-850a-51f7655dc8d6,The Man,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,electropop,Pop
d9630f72-27df-4369-973d-537cf2eb2954,Who’s Afraid of Little Old Me?,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"pop, synth-pop, pop rock, alternative pop, pop music",Pop
86c2568a-bb6f-4f9a-b491-d2ab09757849,So High School,Taylor Swift,20244d07-534f-4eff-b4d4-930878889970,"pop, synth-pop, pop rock, alternative pop",Pop
be84eecf-0cf0-4aae-92fe-f23d9be1006c,Pale Shelter,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
49532d5c-27a8-4869-a6ee-00a5be514929,Secrets,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
5027a7b5-5e4c-4b99-9cc3-0e212f470fea,Memories Fade,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
14db782d-9efa-451c-83dc-4d2765187211,Los reyes Católicos (reprise),Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
4b3fe4d2-3076-4dce-b93b-59517aaf3c3b,The Hurting,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
150444f5-cf42-446a-b042-b67b7f9592c1,Me and My Big Ideas,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
f9a5936f-661d-4c0e-a11f-109039e35139,Mad World,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
5291882d-4287-48bb-99e5-92154f358dc3,I Choose You,Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,synthpop,Pop
3e3c4180-2ab8-4179-aacd-f881ea1fddfd,Good News,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
1bc70b61-95f7-47de-9323-7f85b2022379,It’ll Never Be the Same Again,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
fc5e6f97-4469-4db5-b220-9f8d5740e014,The Eleventh Song (What a Groovy Day!),The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
2b32a8cc-b62a-462a-af86-d9f4e5104a92,It’s a Great Life,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
07777219-f042-465e-b211-bb881125e797,Never My Love,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, pop rock, sunshine pop, am pop, pop/rock, pop-soul",Pop
2a00d642-a7ed-4e8c-98c0-d58e9500d8aa,Together Let’s Find Love,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, pop rock, sunshine pop, am pop, pop/rock, pop-soul, pop/soul",Pop
1e31d889-7eee-49d3-ba8e-b592e0d3a3c3,Bobbie’s Blues (Who Do You Think Of?),The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
302ffa9f-ced8-468e-91cf-c43a080fb7da,The Sailboat Song,The 5th Dimension,4f1949ab-fefd-4bf3-9317-814084c29cc0,"pop, soul, sunshine pop, am pop, pop/rock, pop-soul",Pop
a1cc79dc-4f93-4b8c-ad92-c671a3467531,I've Seen It All Before,The Bats,ab12633b-696e-461a-ac43-f68a26355fa5,pop rock,Pop
e9703caa-148a-4cbb-a19b-6f08e4c2b72f,You Have the Right,The Bats,ab12633b-696e-461a-ac43-f68a26355fa5,pop rock,Pop
a7c948f4-90fa-4ce6-af7d-6d0fd413cf18,Tragedy,The Bats,ab12633b-696e-461a-ac43-f68a26355fa5,pop rock,Pop
94bcf3e3-fb4f-450a-9ab4-1b8035c788d5,Too Much,The Bats,ab12633b-696e-461a-ac43-f68a26355fa5,pop rock,Pop
be0bfa59-0b37-4780-92f7-8e7c2caee6cd,Claudine,The Bats,ab12633b-696e-461a-ac43-f68a26355fa5,pop rock,Pop
488aabee-d12a-480e-a2b9-ee19fc00fd73,Peggy Sue,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, pop rock, pop/rock, contemporary pop/rock",Pop
1d0dc7d5-ae08-4e01-891d-80f9be6592d9,Kona Coast,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, pop rock, pop/rock, contemporary pop/rock",Pop
e69048f6-cb9f-4f6e-a6ef-b4afb8877db3,Belles of Paris,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, pop rock, pop/rock, contemporary pop/rock",Pop
98e8ed49-0775-4c9d-8260-f30b851cd822,Ganz allein (In My Room),The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,pop/rock,Pop
5fefa207-6f21-4720-8861-fc4736c706a0,Pitter Patter,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, pop rock, pop/rock, contemporary pop/rock",Pop
d05e46b5-39ea-402e-a8b0-f3c8d948d9b7,My Diane,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop rock, pop/rock, contemporary pop/rock",Pop
b4e11510-1c22-445b-846b-cf01cc34fb87,Wouldn't It Be Nice,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, classic pop",Pop
68d5021a-e5fd-4a93-ad53-9958791a3250,Hey Little Tomboy,The Beach Boys,ebfc1398-8d96-47e3-82c3-f782abcdb13d,"pop, pop rock, pop/rock, contemporary pop/rock",Pop
01d9566c-dfc4-4ea8-97ba-3b58e850ed53,Rollin’ and Tumblin’,The Gentrys,f0d08a81-44ad-4a86-b0ab-da357d07c047,pop rock,Pop
c36c24bf-2eda-432b-97ac-8b667b4b2de6,South Bound Train,The Gentrys,f0d08a81-44ad-4a86-b0ab-da357d07c047,pop rock,Pop
b3293b43-af1a-4897-9669-ef5be71417c7,Stroll On,The Gentrys,f0d08a81-44ad-4a86-b0ab-da357d07c047,pop rock,Pop
562ade8a-42ee-441d-a8fa-50383fae982c,I Need Love,The Gentrys,f0d08a81-44ad-4a86-b0ab-da357d07c047,pop rock,Pop
f80b3327-9c56-4a0b-906a-3bcf9d51ecf4,Why Should I Cry,The Gentrys,f0d08a81-44ad-4a86-b0ab-da357d07c047,pop rock,Pop
2e745f46-1695-4b62-80ed-bcaacd0d41f3,Cable Car,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
3b578443-29b2-4a1d-84b3-294231444c7d,Do You Believe in Love,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
766631fc-3f1e-410a-b30b-7ac7427a60f9,She Looked My Way,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, pop rock, rock/pop",Pop
22e95152-6741-4dfb-b519-6989d48e6d4b,Why Didn't You Believe?,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
9f92d4c3-c837-4716-a620-85335184559f,Goodbye Tomorrow,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
cbafa2ac-f294-4bc4-b2cf-8734682e3601,Long Dark Road,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
aa576127-7cf4-4363-8cd6-0525fb127b7a,Man With No Expression,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, pop rock, rock/pop",Pop
b4df319f-15de-4dcf-94e1-158d9962b3b3,Don’t Give Up Easily,The Hollies,d4305549-6b4e-4a57-b24d-8af0743fe191,"pop, am pop, pop/rock, contemporary pop/rock, rock/pop",Pop
171f26b6-38bf-4544-a6e2-41d83533b734,I'm a Hog for You Baby,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
e1487c97-9b64-41f0-8943-2564bad1bf6c,She's Got Everything,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
8609e31f-8c1e-4f93-8f52-f850d615c149,See My Friends,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
d6d70e26-4215-4fe8-9085-f41e70fa79c6,This I Know,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
7cb4c8d5-3529-4ac5-974c-a5923e16389b,All Night Stand,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
be6b8809-81bc-44e9-8e36-948d7cad3175,There's a New World Just Opening for Me,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
b2c609ee-78c7-4eb6-b225-d6b6f720b795,Tired of Waiting for You,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,"pop rock, contemporary pop/rock",Pop
39ca073b-5995-4fe6-a173-946949b1d133,Dedicated Follower of Fashion,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock,Pop
d2e302e1-96ac-4988-9b47-be7661deac63,Homineau,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
f060ee01-88b3-4d9d-ad1c-6ef08fa2ae67,Horny,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
421744ec-347c-4821-8db8-6b9e6132fb74,Friends,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
7a913650-8c07-46a3-a0c8-5c10ed166710,Take a Shit,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
97e9e39f-6ee5-4939-be20-c6fa651480b1,Place Disclaimer Here,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
0fa42139-808e-4217-aeb0-4bc58a661650,Poo Out My Ass,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
b57d031d-e5f1-4edd-9cf3-4c517d528a98,Word,The Left Rights,a5d919fe-69ad-4f19-9642-98edd6172e63,pop/rock,Pop
6d589a83-8d0c-471c-96ee-7947d4402701,Darling Be Home Soon,The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"electronic, electropop",Pop
ecec3b90-bc0d-4ba5-9db2-649628fab56a,Barbara’s Theme,The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"pop rock, pop/rock",Pop
b88452a1-7d78-4f50-83fd-b4bc1eb769e5,Alley Oop,The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"rock, pop, pop rock, pop/rock, contemporary pop/rock",Pop
cdc760f8-6232-42d5-b830-93477c8767a9,"Girl, Beautiful Girl (Barbara’s Theme)",The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"pop rock, pop/rock",Pop
6bb16399-2532-431e-9478-db717504bacd,Wash Her Away,The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"pop rock, pop/rock",Pop
fc06d79b-b0ae-46ec-a7a3-4aa7df8a4f54,Dixieland – Big Boy Now,The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"pop rock, pop/rock",Pop
e4d35c7c-239a-486d-bb1b-f16f9a2dc3cb,Blues in the Bottle (alternate vocal version),The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"rock, pop, pop rock, pop/rock, contemporary pop/rock",Pop
f9015b84-4ff9-473c-99c5-1a700f497740,Wild About My Lovin’ (alternate vocal version),The Lovin’ Spoonful,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,"rock, pop, pop rock, pop/rock, contemporary pop/rock",Pop
f17ccf10-1ed1-4304-bb87-7c8be7b7f98d,My Bloody Mary,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
5034e9d0-2fe0-409f-bd79-94b0cfb0804c,In the Back of a Pontiac,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
14d96163-2620-4266-8422-a2d0c5e59331,"Easy to Pick Up, Hard to Put Down",The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
32fa9c01-db57-4a1c-aa65-f6b8a00eede9,Fair Share,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
da255db9-ae72-4b67-8487-4894f3ee8f58,For You,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
41c535e3-9a70-4983-9678-053f5d1e8acd,Love-Generator,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
3b92ca94-9185-4b8a-9073-82c276acd7c0,Russian Roulette,The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
620fee5a-ab6b-4aa4-8776-1c112c09d8d9,Old Black Joe (I'm Coming Home),The Refreshments,f007e70c-40c7-406c-ae8f-27a380e8f7ee,pop/rock,Pop
1468ac28-6fff-458f-8fc0-eeccf9e65fe0,The Way We Were Goodnight,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
67565ccc-df81-4987-afce-0268695d7cd5,The Way We Were,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
db2bb189-0c7d-4c4a-b831-74356669a7be,Walter Westinghouse,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
76c0285c-9916-473e-a1cb-121608edc5fe,Ninth Rain,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
680a08f3-8ecf-4b3e-ae9b-f7c578cc0906,Deadwood,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
481d6acb-9048-4340-b598-e3fd679abc44,Conceiving Ada Titles,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
b4354fc0-36e1-4113-819c-aee41f304c1e,I Hear Ya Got Religion,The Residents,8c9b336e-acc8-4e20-9195-6ed0634da9fc,pop/rock,Pop
63eebf46-d6b6-4da0-87dc-3250a42c0df8,Shangri ’La,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
2bbf1b10-5c60-411d-8b41-bb3e3ab47388,Truth of the Matter,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
4d40d522-29e6-4230-a24e-4a43e6b7e4a0,Does It Gotta Be Rock ’n’ Roll,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
eb1b4a18-c079-4cf1-800e-a3230efc2177,Sometime in Oldchurch,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
b8264174-8ca9-4203-b639-ee6f6b564e43,No No Cherie,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
58032165-c82a-4fc1-9b63-d67195fe8257,Come On Over,The Rubettes,af64d87b-4114-48e8-8c9a-b61b314a4bd4,pop/rock,Pop
22089b10-8be2-4b6f-a08b-39d4d22f218b,Together,The Troggs,4aec87a5-f33e-4bd6-89f2-0c96188c8372,"pop/rock, contemporary pop/rock",Pop
62c545ab-82de-461c-84ad-8fc5b1d7624e,Hot Stuff,The Troggs,4aec87a5-f33e-4bd6-89f2-0c96188c8372,"pop/rock, contemporary pop/rock",Pop
17d14ba5-a6cf-4036-936a-16c0b6500f15,Tuned Into Love,The Troggs,4aec87a5-f33e-4bd6-89f2-0c96188c8372,"pop/rock, contemporary pop/rock",Pop
